GISPROPNUM,COMMUNITYB,COUNCILDIS,PRECINCT,ZIPCODE,SubZnName,DIMENSIONS,FIELD_LIGH,FIELD_NUMB,NAME,SURFACE_TY,Zone_Name,Frisbee,AdultBaseb,AdultSoftb,AdultFootb,Youthfootb,NonRegulat,LLBaseb13a,LLBaseb12a,TBall,LLSoftball,Kickball,Cricket,Tennis,Basketball,Hockey,TrackandFi,Lacrosse,Handball,Volleyball,Netball,Bocce,Rugby,FlagFootba,Wheelchair
B166C,313,47,60,11214,Baseball-05,"90ft base path, 200+ft fence",No,5,,Natural,Coney Island Boat Basin/Six Diamonds,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B166C,313,47,60,11214,Softball-06,"60ft base path, 150-200ft fence",No,6,,Natural,Coney Island Boat Basin/Six Diamonds,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B166C,313,47,60,11214,Football-01,45-146ft W x 75-294ft L,No,1,,Natural,Coney Island Boat Basin/Six Diamonds,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B166C,313,47,60,11214,Football-02,45-146ft W x 75-294ft L,No,2,,Natural,Coney Island Boat Basin/Six Diamonds,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B166D,318,46,63,11234,Baseball-03,"60ft base path, 150-200ft fence",No,3,,Natural,McGuire Fields,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B166D,318,46,63,11234,Softball-01,"60ft base path, 150-200ft fence",No,1,,Synthetic,McGuire Fields,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B166D,318,46,63,11234,Softball-02,"60ft base path, 150-200ft fence",No,2,,Natural,McGuire Fields,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B166D,318,46,63,11234,Softball-04,"60ft base path, 150-200ft fence",No,4,,Natural,McGuire Fields,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B166D,318,46,63,11234,Baseball-02,"90ft base path, 200+ft fence",No,2,,Natural,McGuire Fields,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B166D,318,46,63,11234,Hockey-01,Hockey,Yes,1,,Asphalt,McGuire Fields,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
B166D,318,46,63,11234,Soccer-01,60 x 360ft rectangular,Yes,1,,Synthetic,McGuire Fields,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B166D,318,46,63,11234,Tennis-03,Tennis,No,3,,Asphalt,McGuire Fields,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B166D,318,46,63,11234,Tennis-02,Tennis,No,2,,Asphalt,McGuire Fields,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B166D,318,46,63,11234,Tennis-01,Tennis,No,1,,Asphalt,McGuire Fields,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B166D,318,46,63,11234,Volleyball-01,Volleyball,No,1,,Sand,McGuire Fields,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
B167A,301,34,90,11211,Basketball-02,Full Court,No,2,,Asphalt,La Guardia Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B167A,301,34,90,11211,Basketball-01,Full Court,No,1,,Asphalt,La Guardia Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B167A,301,34,90,11211,Basketball-03,Half Court,No,3,,Asphalt,La Guardia Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B167A,301,34,90,11211,Handball-03,Handball,No,3,,Asphalt,La Guardia Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B167A,301,34,90,11211,Handball-02,Handball,No,2,,Asphalt,La Guardia Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B167A,301,34,90,11211,Handball-04,Handball,No,4,,Asphalt,La Guardia Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B167A,301,34,90,11211,Handball-01,Handball,No,1,,Asphalt,La Guardia Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169A,313,48,60,11235,Basketball-01,Full Court,No,1,,Asphalt,Brighton Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B169A,313,48,60,11235,Basketball-03,Full Court,No,3,,Asphalt,Brighton Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B169A,313,48,60,11235,Basketball-02,Full Court,No,2,,Asphalt,Brighton Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-06,Handball,No,6,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-03,Handball,No,3,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-04,Handball,No,4,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-05,Handball,No,5,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-12,Handball,No,12,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-07,Handball,No,7,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-08,Handball,No,8,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-09,Handball,No,9,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-10,Handball,No,10,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-11,Handball,No,11,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-01,Handball,No,1,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B169B,313,47,60,11224,Handball-02,Handball,No,2,,Asphalt,Poseidon Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B192A,310,43,68,11209,Softball-02,"60ft base path, 150-200ft fence",No,2,,Synthetic,Fort Hamilton Athletic Field (Ft. Hamilton HS),No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B192A,310,43,68,11209,Baseball-01,"90ft base path, 200+ft fence",No,1,,Synthetic,Fort Hamilton Athletic Field (Ft. Hamilton HS),No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B192A,310,43,68,11209,Basketball-02,Full Court,No,2,,Asphalt,Fort Hamilton Athletic Field (Ft. Hamilton HS),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B192A,310,43,68,11209,Basketball-01,Full Court,No,1,,Asphalt,Fort Hamilton Athletic Field (Ft. Hamilton HS),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B192A,310,43,68,11209,Football-01,147-295ft W x 295-393ft L,No,1,,Synthetic,Fort Hamilton Athletic Field (Ft. Hamilton HS),Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B192A,310,43,68,11209,Tennis-01,Tennis,No,1,,Asphalt,Fort Hamilton Athletic Field (Ft. Hamilton HS),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B192A,310,43,68,11209,Tennis-02,Tennis,No,2,,Asphalt,Fort Hamilton Athletic Field (Ft. Hamilton HS),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B192A,310,43,68,11209,Tennis-03,Tennis,No,3,,Asphalt,Fort Hamilton Athletic Field (Ft. Hamilton HS),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
